Radius (km), Mean (m/s), NE (m/s), SE (m/s), SW (m/s), NW (m/s)
        0.0,       0.00,     0.00,     0.00,     0.00,     0.00
        1.0,       3.46,     3.45,     3.48,     3.45,     3.48
        2.0,       5.58,     5.73,     5.68,     5.22,     5.68
        3.0,       7.41,     7.77,     7.62,     6.66,     7.62
        4.0,       9.16,     9.77,     9.47,     7.95,     9.48
        5.0,      10.92,    11.82,    11.34,     9.17,    11.37
        6.0,      12.75,    13.98,    13.28,    10.39,    13.35
        7.0,      14.64,    16.23,    15.30,    11.62,    15.41
        8.0,      16.58,    18.54,    17.36,    12.88,    17.54
        9.0,      18.51,    20.81,    19.41,    14.14,    19.65
       10.0,      20.34,    22.96,    21.36,    15.37,    21.67
       11.0,      22.00,    24.87,    23.13,    16.51,    23.49
       12.0,      23.42,    26.48,    24.64,    17.52,    25.03
       13.0,      24.54,    27.71,    25.84,    18.36,    26.23
       14.0,      25.33,    28.55,    26.70,    19.01,    27.07
       15.0,      25.81,    29.02,    27.23,    19.45,    27.55
       16.0,      26.01,    29.16,    27.46,    19.71,    27.71
       17.0,      25.98,    29.04,    27.45,    19.80,    27.61
       18.0,      25.77,    28.73,    27.27,    19.76,    27.32
       19.0,      25.46,    28.32,    26.97,    19.63,    26.92
       20.0,      25.10,    27.87,    26.63,    19.45,    26.47
       21.0,      24.73,    27.41,    26.27,    19.25,    26.01
       22.0,      24.38,    26.97,    25.92,    19.05,    25.57
       23.0,      24.04,    26.55,    25.58,    18.87,    25.15
       24.0,      23.71,    26.16,    25.26,    18.69,    24.75
       25.0,      23.40,    25.77,    24.94,    18.53,    24.36
       26.0,      23.10,    25.41,    24.64,    18.37,    23.99
       27.0,      22.81,    25.05,    24.34,    18.21,    23.64
       28.0,      22.53,    24.71,    24.05,    18.06,    23.30
       29.0,      22.26,    24.38,    23.77,    17.92,    22.97
       30.0,      22.00,    24.07,    23.49,    17.77,    22.65
       31.0,      21.74,    23.77,    23.22,    17.64,    22.34
       32.0,      21.50,    23.47,    22.96,    17.50,    22.05
       33.0,      21.26,    23.19,    22.70,    17.37,    21.77
       34.0,      21.03,    22.92,    22.45,    17.24,    21.49
       35.0,      20.80,    22.66,    22.21,    17.12,    21.23
       36.0,      20.59,    22.41,    21.97,    17.00,    20.97
       37.0,      20.38,    22.17,    21.74,    16.89,    20.73
       38.0,      20.18,    21.93,    21.51,    16.77,    20.49
       39.0,      19.98,    21.71,    21.29,    16.66,    20.27
       40.0,      19.79,    21.49,    21.07,    16.56,    20.05
       41.0,      19.61,    21.28,    20.86,    16.45,    19.83
       42.0,      19.43,    21.08,    20.66,    16.35,    19.63
       43.0,      19.26,    20.89,    20.46,    16.25,    19.43
       44.0,      19.09,    20.70,    20.27,    16.16,    19.24
